#YY  MM DD hh mm WDIR WSPD GDR GST GTIME
#yr  mo dy hr mn degT m/s degT m/s hhmm
2017 08 16 16 50 228  1.0 229  1.5 1636
2017 08 16 17 00 233  1.0 999 99.0 9999
2017 08 16 17 10 239  1.0 999 99.0 9999
2017 08 16 17 20 255  0.9 999 99.0 9999
2017 08 16 17 30 253  1.1 999 99.0 9999
2017 08 16 17 40 252  0.9 999 99.0 9999
2017 08 16 17 50 220  0.4 259  1.4 1725
2017 08 16 18 00 217  1.0 999 99.0 9999
2017 08 16 18 10 237  0.8 999 99.0 9999
2017 08 16 18 20 242  1.0 999 99.0 9999
2017 08 16 18 30 249  0.8 999 99.0 9999
2017 08 16 18 40 280  1.0 999 99.0 9999
2017 08 16 18 50 286  0.9 292  1.6 1838
2017 08 16 19 00 285  0.6 999 99.0 9999
2017 08 16 19 10 278  0.5 999 99.0 9999
2017 08 16 19 20 286  0.6 999 99.0 9999
2017 08 16 19 30 280  0.5 999 99.0 9999
2017 08 16 19 40 265  0.2 999 99.0 9999
2017 08 16 19 50 260  0.2 292  1.2 1920
2017 08 16 20 00 188  0.1 999 99.0 9999
2017 08 16 20 10 221  0.1 999 99.0 9999
2017 08 16 20 20 210  0.5 999 99.0 9999
2017 08 16 20 30 219  0.9 999 99.0 9999
2017 08 16 20 40 209  1.3 999 99.0 9999
2017 08 16 20 50 205  0.9 220  1.9 2031
2017 08 16 21 00 204  1.0 999 99.0 9999
2017 08 16 21 10 206  1.5 999 99.0 9999
2017 08 16 21 20 205  1.3 999 99.0 9999
2017 08 16 21 30 195  1.0 999 99.0 9999
2017 08 16 21 40 184  1.0 999 99.0 9999
2017 08 16 21 50 196  1.7 196  2.4 2141
2017 08 16 22 00 197  2.0 999 99.0 9999
2017 08 16 22 10 206  2.6 999 99.0 9999
2017 08 16 22 20 210  2.5 999 99.0 9999
2017 08 16 22 30 221  2.6 999 99.0 9999
2017 08 16 22 40 219  2.7 999 99.0 9999
2017 08 16 22 50 224  2.7 202  3.2 2201
2017 08 16 23 00 220  2.6 999 99.0 9999
2017 08 16 23 10 217  2.7 999 99.0 9999
2017 08 16 23 20 217  2.7 999 99.0 9999
2017 08 16 23 30 212  2.8 999 99.0 9999
2017 08 16 23 40 209  2.8 999 99.0 9999
2017 08 16 23 50 208  2.7 215  3.6 2322
2017 08 17 00 00 207  2.8 999 99.0 9999
2017 08 17 00 10 205  3.1 999 99.0 9999
2017 08 17 00 20 205  2.6 999 99.0 9999
2017 08 17 00 30 205  2.6 999 99.0 9999
2017 08 17 00 40 206  2.5 999 99.0 9999
2017 08 17 00 50 201  2.6 200  3.7 0002
2017 08 17 01 00 201  2.6 999 99.0 9999
2017 08 17 01 10 198  2.5 999 99.0 9999
2017 08 17 01 20 198  2.3 999 99.0 9999
2017 08 17 01 30 196  2.2 999 99.0 9999
2017 08 17 01 40 194  2.0 999 99.0 9999
2017 08 17 01 50 189  1.9 196  3.2 0058
2017 08 17 02 00 191  1.9 999 99.0 9999
2017 08 17 02 10 188  2.2 999 99.0 9999
2017 08 17 02 20 187  1.7 999 99.0 9999
2017 08 17 02 30 184  1.7 999 99.0 9999
2017 08 17 02 40 185  1.8 999 99.0 9999
2017 08 17 02 50 184  1.9 182  3.0 0150
2017 08 17 03 00 185  2.0 999 99.0 9999
2017 08 17 03 10 193  1.4 999 99.0 9999
2017 08 17 03 20 189  1.9 999 99.0 9999
2017 08 17 03 30 190  1.2 999 99.0 9999
2017 08 17 03 40 187  1.1 999 99.0 9999
2017 08 17 03 50 191  1.1 184  3.0 0309
2017 08 17 04 00 187  1.5 999 99.0 9999
2017 08 17 04 10 172  1.2 999 99.0 9999
2017 08 17 04 20 180  1.3 999 99.0 9999
2017 08 17 04 30 192  0.9 999 99.0 9999
2017 08 17 04 40 185  1.1 999 99.0 9999
2017 08 17 04 50 187  1.2 182  2.4 0355
2017 08 17 05 00 224  1.0 999 99.0 9999
2017 08 17 05 10 196  1.3 999 99.0 9999
2017 08 17 05 20 203  1.2 999 99.0 9999
2017 08 17 05 30 212  1.7 999 99.0 9999
2017 08 17 05 40 211  1.0 999 99.0 9999
2017 08 17 05 50 239  0.9 189  3.3 0523
2017 08 17 06 00 241  1.1 999 99.0 9999
2017 08 17 06 10 230  0.6 999 99.0 9999
2017 08 17 06 20 183  0.8 999 99.0 9999
2017 08 17 06 30 176  0.8 999 99.0 9999
2017 08 17 06 40 207  0.3 999 99.0 9999
2017 08 17 06 50 200  0.7 162  2.2 0616
2017 08 17 07 00 152  1.1 999 99.0 9999
2017 08 17 07 10 186  1.4 999 99.0 9999
2017 08 17 07 20 146  1.3 999 99.0 9999
2017 08 17 07 30 185  0.6 999 99.0 9999
2017 08 17 07 40 171  1.0 999 99.0 9999
2017 08 17 07 50 147  1.6 147  2.5 0746
2017 08 17 08 00 146  2.2 999 99.0 9999
2017 08 17 08 10 148  1.9 999 99.0 9999
2017 08 17 08 20 134  2.4 999 99.0 9999
2017 08 17 08 30 134  2.0 999 99.0 9999
2017 08 17 08 40 135  1.6 999 99.0 9999
2017 08 17 08 50 142  1.6 135  3.6 0811
2017 08 17 09 00 116  1.8 999 99.0 9999
2017 08 17 09 10 116  1.7 999 99.0 9999
2017 08 17 09 20 129  1.6 999 99.0 9999
2017 08 17 09 30 144  1.9 999 99.0 9999
2017 08 17 09 40 132  1.7 999 99.0 9999
2017 08 17 09 50 165  1.3 133  3.0 0930
2017 08 17 10 00 161  1.2 999 99.0 9999
2017 08 17 10 10 163  1.4 999 99.0 9999
2017 08 17 10 20 168  1.5 999 99.0 9999
2017 08 17 10 30 158  1.4 999 99.0 9999
2017 08 17 10 40 134  0.8 999 99.0 9999
2017 08 17 10 50 128  1.2 162  3.1 1015
2017 08 17 11 00 118  1.3 999 99.0 9999
2017 08 17 11 10 111  1.2 999 99.0 9999
2017 08 17 11 20 111  0.9 999 99.0 9999
2017 08 17 11 30 149  1.1 999 99.0 9999
2017 08 17 11 40 129  0.9 999 99.0 9999
2017 08 17 11 50 126  1.3 126  2.5 1149
2017 08 17 12 00 109  1.4 999 99.0 9999
2017 08 17 12 10 130  1.4 999 99.0 9999
2017 08 17 12 20 164  1.4 999 99.0 9999
2017 08 17 12 30 153  0.9 999 99.0 9999
2017 08 17 12 40 160  1.6 999 99.0 9999
2017 08 17 12 50 139  1.5 145  2.7 1234
2017 08 17 13 00 135  1.4 999 99.0 9999
2017 08 17 13 10 136  1.6 999 99.0 9999
2017 08 17 13 20 155  1.9 999 99.0 9999
2017 08 17 13 30 152  1.6 999 99.0 9999
2017 08 17 13 40 171  2.0 999 99.0 9999
2017 08 17 13 50 153  2.3 162  3.9 1331
2017 08 17 14 00 160  2.0 999 99.0 9999
2017 08 17 14 10 142  2.2 999 99.0 9999
2017 08 17 14 20 166  2.4 999 99.0 9999
2017 08 17 14 30 152  2.1 999 99.0 9999
2017 08 17 14 40 156  1.8 999 99.0 9999
2017 08 17 14 50 159  2.6 152  4.1 1449
2017 08 17 15 00 159  2.3 999 99.0 9999
2017 08 17 15 10 154  2.3 999 99.0 9999
2017 08 17 15 20 157  2.9 999 99.0 9999
2017 08 17 15 30 161  2.6 999 99.0 9999
2017 08 17 15 40 160  2.6 999 99.0 9999
2017 08 17 15 50 161  2.7 151  4.6 1520
2017 08 17 16 00 163  3.0 999 99.0 9999
2017 08 17 16 10 165  2.5 999 99.0 9999
2017 08 17 16 20 164  2.4 999 99.0 9999
2017 08 17 16 30 159  2.0 999 99.0 9999
2017 08 17 16 40 147  2.0 999 99.0 9999
2017 08 17 16 50 146  2.0 159  4.3 1552
2017 08 17 17 00 141  1.8 999 99.0 9999
2017 08 17 17 10 133  1.6 999 99.0 9999
2017 08 17 17 20 135  1.5 999 99.0 9999
2017 08 17 17 30 141  1.4 999 99.0 9999
2017 08 17 17 40 133  1.6 999 99.0 9999
2017 08 17 17 50 125  1.4 139  2.8 1732
2017 08 17 18 00 125  1.4 999 99.0 9999
2017 08 17 18 10 117  1.5 999 99.0 9999
2017 08 17 18 20 124  1.6 999 99.0 9999
2017 08 17 18 30 125  1.9 999 99.0 9999
2017 08 17 18 40 126  2.0 999 99.0 9999
2017 08 17 18 50 116  1.7 130  2.7 1831
2017 08 17 19 00 112  1.7 999 99.0 9999
2017 08 17 19 10 109  1.7 999 99.0 9999
2017 08 17 19 20 106  1.4 999 99.0 9999
2017 08 17 19 30 113  1.6 999 99.0 9999
2017 08 17 19 40 103  1.6 999 99.0 9999
2017 08 17 19 50 110  1.5 123  2.6 1921
2017 08 17 20 00 108  1.3 999 99.0 9999
2017 08 17 20 10 108  1.5 999 99.0 9999
2017 08 17 20 20 110  1.6 999 99.0 9999
2017 08 17 20 30 112  1.5 999 99.0 9999
2017 08 17 20 40 116  1.8 999 99.0 9999
2017 08 17 20 50 117  1.7 129  2.6 2037
2017 08 17 21 00 121  1.7 999 99.0 9999
2017 08 17 21 10 127  1.5 999 99.0 9999
2017 08 17 21 20 131  1.3 999 99.0 9999
2017 08 17 21 30 164  1.2 999 99.0 9999
2017 08 17 21 40 183  1.8 999 99.0 9999
2017 08 17 21 50 187  1.9 175  2.7 2136
2017 08 17 22 00 196  2.0 999 99.0 9999
2017 08 17 22 10 204  2.3 999 99.0 9999
2017 08 17 22 20 196  2.2 999 99.0 9999
2017 08 17 22 30 205  2.0 999 99.0 9999
2017 08 17 22 40 198  1.9 999 99.0 9999
2017 08 17 22 50 204  1.9 200  3.1 2202
2017 08 17 23 00 221  1.7 999 99.0 9999
2017 08 17 23 10 227  1.8 999 99.0 9999
2017 08 17 23 20 222  1.7 999 99.0 9999
2017 08 17 23 30 222  1.5 999 99.0 9999
2017 08 17 23 40 221  1.2 999 99.0 9999
2017 08 17 23 50 216  1.1 230  2.3 2321
2017 08 18 00 00 223  1.3 999 99.0 9999
2017 08 18 00 10 233  0.9 999 99.0 9999
2017 08 18 00 20 246  0.9 999 99.0 9999
2017 08 18 00 30 253  1.0 999 99.0 9999
2017 08 18 00 40 263  0.9 999 99.0 9999
2017 08 18 00 50 267  1.2 268  1.7 0047
2017 08 18 01 00 268  1.3 999 99.0 9999
2017 08 18 01 10 275  1.2 999 99.0 9999
2017 08 18 01 20 283  1.3 999 99.0 9999
2017 08 18 01 30 272  1.4 999 99.0 9999
2017 08 18 01 40 268  1.5 999 99.0 9999
2017 08 18 01 50 266  1.5 273  2.1 0148
2017 08 18 02 00 265  1.5 999 99.0 9999
2017 08 18 02 10 268  1.5 999 99.0 9999
2017 08 18 02 20 274  1.5 999 99.0 9999
2017 08 18 02 30 272  1.5 999 99.0 9999
2017 08 18 02 40 270  1.2 999 99.0 9999
2017 08 18 02 50 266  0.8 276  2.2 0217
2017 08 18 03 00 263  0.5 999 99.0 9999
2017 08 18 03 10 255  0.4 999 99.0 9999
2017 08 18 03 20 246  0.3 999 99.0 9999
2017 08 18 03 30 245  0.3 999 99.0 9999
2017 08 18 03 40 245  0.2 999 99.0 9999
2017 08 18 03 50 238  0.4 268  0.9 0250
2017 08 18 04 00 234  0.4 999 99.0 9999
2017 08 18 04 10 250  0.3 999 99.0 9999
2017 08 18 04 20 248  0.2 999 99.0 9999
2017 08 18 04 30 193  0.1 999 99.0 9999
2017 08 18 04 40 175  0.1 999 99.0 9999
2017 08 18 04 50 128  0.3 131  0.7 0446
2017 08 18 05 00 194  0.2 999 99.0 9999
2017 08 18 05 10 240  1.1 999 99.0 9999
2017 08 18 05 20 230  0.7 999 99.0 9999
2017 08 18 05 30 234  1.1 999 99.0 9999
2017 08 18 05 40 246  1.9 999 99.0 9999
2017 08 18 05 50 251  1.6 253  2.4 0535
2017 08 18 06 00 253  1.1 999 99.0 9999
2017 08 18 06 10 259  0.9 999 99.0 9999
2017 08 18 06 20 248  0.6 999 99.0 9999
2017 08 18 06 30 228  0.3 999 99.0 9999
2017 08 18 06 40 233  0.8 999 99.0 9999
2017 08 18 06 50 237  0.6 264  1.7 0551
2017 08 18 07 00 230  0.6 999 99.0 9999
2017 08 18 07 10 234  0.8 999 99.0 9999
2017 08 18 07 20 224  0.7 999 99.0 9999
2017 08 18 07 30 220  0.8 999 99.0 9999
2017 08 18 07 40 228  0.8 999 99.0 9999
2017 08 18 07 50 233  0.7 210  1.2 0726
2017 08 18 08 00 222  0.3 999 99.0 9999
2017 08 18 08 10 217  0.4 999 99.0 9999
2017 08 18 08 20 229  0.5 999 99.0 9999
2017 08 18 08 30 221  0.2 999 99.0 9999
2017 08 18 08 40 222  0.4 999 99.0 9999
2017 08 18 08 50 224  0.6 213  1.0 0849
2017 08 18 09 00 231  0.8 999 99.0 9999
2017 08 18 09 10 244  1.0 999 99.0 9999
2017 08 18 09 20 241  0.9 999 99.0 9999
2017 08 18 09 30 245  0.7 999 99.0 9999
2017 08 18 09 40 247  0.2 999 99.0 9999
2017 08 18 09 50 238  0.3 240  1.4 0905
2017 08 18 10 00 248  0.5 999 99.0 9999
2017 08 18 10 10 247  0.6 999 99.0 9999
2017 08 18 10 20 257  0.7 999 99.0 9999
2017 08 18 10 30 252  0.8 999 99.0 9999
2017 08 18 10 40 260  1.0 999 99.0 9999
2017 08 18 10 50 270  1.0 265  1.5 1044
2017 08 18 11 00 277  0.9 999 99.0 9999
2017 08 18 11 10 274  0.8 999 99.0 9999
2017 08 18 11 20 279  0.8 999 99.0 9999
2017 08 18 11 30 280  1.1 999 99.0 9999
2017 08 18 11 40 291  1.1 999 99.0 9999
2017 08 18 11 50 285  0.9 288  1.8 1136
2017 08 18 12 00 288  1.0 999 99.0 9999
2017 08 18 12 10 331  1.8 999 99.0 9999
2017 08 18 12 20 327  2.1 999 99.0 9999
2017 08 18 12 30 329  2.1 999 99.0 9999
2017 08 18 12 40 326  1.8 999 99.0 9999
2017 08 18 12 50 334  1.9 333  3.3 1209
2017 08 18 13 00 332  2.0 999 99.0 9999
2017 08 18 13 10 332  2.0 999 99.0 9999
2017 08 18 13 20 326  2.4 999 99.0 9999
2017 08 18 13 30 313  2.4 999 99.0 9999
2017 08 18 13 40 318  2.3 999 99.0 9999
2017 08 18 13 50 321  2.5 327  4.0 1349
2017 08 18 14 00 317  2.7 999 99.0 9999
2017 08 18 14 10 302  2.3 999 99.0 9999
2017 08 18 14 20 320  2.0 999 99.0 9999
2017 08 18 14 30 329  2.0 999 99.0 9999
2017 08 18 14 40 348  1.8 999 99.0 9999
2017 08 18 14 50 340  1.6 316  3.6 1355
2017 08 18 15 00 356  2.0 999 99.0 9999
2017 08 18 15 10 350  2.0 999 99.0 9999
2017 08 18 15 20 360  1.9 999 99.0 9999
2017 08 18 15 30 352  1.8 999 99.0 9999
2017 08 18 15 40  26  1.7 999 99.0 9999
2017 08 18 15 50  36  1.4   4  3.2 1529
2017 08 18 16 00  46  1.3 999 99.0 9999
2017 08 18 16 10  55  0.9 999 99.0 9999
2017 08 18 16 20  57  0.6 999 99.0 9999
2017 08 18 16 30  61  0.4 999 99.0 9999
2017 08 18 16 40  36  0.4 999 99.0 9999
2017 08 18 16 50   7  0.3  30  1.8 1551
2017 08 18 17 00   6  0.4 999 99.0 9999
2017 08 18 17 10 322  0.2 999 99.0 9999
2017 08 18 17 20 332  0.7 999 99.0 9999
2017 08 18 17 30 307  0.5 999 99.0 9999
2017 08 18 17 40 271  1.6 999 99.0 9999
2017 08 18 17 50 249  1.9 246  2.7 1650
2017 08 18 18 00 254  2.2 999 99.0 9999
2017 08 18 18 10 253  1.9 999 99.0 9999
2017 08 18 18 20 264  1.9 999 99.0 9999
2017 08 18 18 30 238  2.3 999 99.0 9999
2017 08 18 18 40 245  2.8 999 99.0 9999
2017 08 18 18 50 246  3.0 247  4.3 1750
2017 08 18 19 00 245  3.3 999 99.0 9999
2017 08 18 19 10 249  3.3 999 99.0 9999
2017 08 18 19 20 242  2.9 999 99.0 9999
2017 08 18 19 30 251  2.8 999 99.0 9999
2017 08 18 19 40 243  3.2 999 99.0 9999
2017 08 18 19 50 249  3.0 240  4.5 1858
2017 08 18 20 00 257  3.0 999 99.0 9999
2017 08 18 20 10 258  3.1 999 99.0 9999
2017 08 18 20 20 247  2.8 999 99.0 9999
2017 08 18 20 30 235  2.6 999 99.0 9999
2017 08 18 20 40 257  2.5 999 99.0 9999
2017 08 18 20 50 268  2.4 251  3.9 2007
2017 08 18 21 00 268  2.9 999 99.0 9999
2017 08 18 21 10 258  3.1 999 99.0 9999
2017 08 18 21 20 248  3.3 999 99.0 9999
2017 08 18 21 30 264  3.0 999 99.0 9999
2017 08 18 21 40 246  3.1 999 99.0 9999
2017 08 18 21 50 260  3.3 250  4.5 2133
2017 08 18 22 00 271  3.1 999 99.0 9999
2017 08 18 22 10 253  3.2 999 99.0 9999
2017 08 18 22 20 267  3.0 999 99.0 9999
2017 08 18 22 30 261  2.8 999 99.0 9999
2017 08 18 22 40 277  3.4 999 99.0 9999
2017 08 18 22 50 264  3.4 273  4.8 2150
2017 08 18 23 00 269  3.3 999 99.0 9999
2017 08 18 23 10 269  3.4 999 99.0 9999
2017 08 18 23 20 266  2.8 999 99.0 9999
2017 08 18 23 30 256  3.1 999 99.0 9999
2017 08 18 23 40 255  2.7 999 99.0 9999
2017 08 18 23 50 263  2.7 262  4.5 2327
2017 08 19 00 00 262  2.8 999 99.0 9999
2017 08 19 00 10 248  3.0 999 99.0 9999
2017 08 19 00 20 255  2.8 999 99.0 9999
2017 08 19 00 30 258  2.8 999 99.0 9999
2017 08 19 00 40 242  2.7 999 99.0 9999
2017 08 19 00 50 247  2.7 254  4.3 0029
2017 08 19 01 00 267  2.5 999 99.0 9999
2017 08 19 01 10 265  2.2 999 99.0 9999
2017 08 19 01 20 260  2.6 999 99.0 9999
2017 08 19 01 30 258  2.0 999 99.0 9999
2017 08 19 01 40 269  2.3 999 99.0 9999
2017 08 19 01 50 268  1.6 261  4.1 0114
2017 08 19 02 00 261  1.8 999 99.0 9999
2017 08 19 02 10 255  1.7 999 99.0 9999
2017 08 19 02 20 240  1.0 999 99.0 9999
2017 08 19 02 30 205  1.6 999 99.0 9999
2017 08 19 02 40 210  1.4 999 99.0 9999
2017 08 19 02 50 212  1.4 278  3.1 0159
2017 08 19 03 00 237  1.1 999 99.0 9999
2017 08 19 03 10 272  0.8 999 99.0 9999
2017 08 19 03 20 223  0.7 999 99.0 9999
2017 08 19 03 30 231  1.3 999 99.0 9999
2017 08 19 03 40 259  1.4 999 99.0 9999
2017 08 19 03 50 227  1.3 232  2.5 0348
2017 08 19 04 00 219  0.7 999 99.0 9999
2017 08 19 04 10 206  1.4 999 99.0 9999
2017 08 19 04 20 175  0.8 999 99.0 9999
2017 08 19 04 30 186  1.5 999 99.0 9999
2017 08 19 04 40 187  2.2 999 99.0 9999
2017 08 19 04 50 189  1.9 187  3.3 0435
2017 08 19 05 00 138  0.7 999 99.0 9999
2017 08 19 05 10 130  0.5 999 99.0 9999
2017 08 19 05 20 142  0.6 999 99.0 9999
2017 08 19 05 30 197  1.1 999 99.0 9999
2017 08 19 05 40 236  0.7 999 99.0 9999
2017 08 19 05 50 250  1.5 234  2.4 0545
2017 08 19 06 00 223  1.3 999 99.0 9999
2017 08 19 06 10 244  1.1 999 99.0 9999
2017 08 19 06 20 233  1.3 999 99.0 9999
2017 08 19 06 30 217  1.5 999 99.0 9999
2017 08 19 06 40 193  1.7 999 99.0 9999
2017 08 19 06 50 200  1.2 169  3.1 0634
2017 08 19 07 00 222  1.3 999 99.0 9999
2017 08 19 07 10 223  1.2 999 99.0 9999
2017 08 19 07 20 238  2.0 999 99.0 9999
2017 08 19 07 30 265  0.5 999 99.0 9999
2017 08 19 07 40 241  1.4 999 99.0 9999
2017 08 19 07 50 235  1.4 242  3.0 0716
2017 08 19 08 00 234  1.2 999 99.0 9999
2017 08 19 08 10 230  1.2 999 99.0 9999
2017 08 19 08 20 220  1.2 999 99.0 9999
2017 08 19 08 30 285  0.7 999 99.0 9999
2017 08 19 08 40 276  0.3 999 99.0 9999
2017 08 19 08 50 214  0.4 229  2.5 0816
2017 08 19 09 00 157  0.6 999 99.0 9999
2017 08 19 09 10 177  0.3 999 99.0 9999
2017 08 19 09 20 237  0.5 999 99.0 9999
2017 08 19 09 30 233  0.3 999 99.0 9999
2017 08 19 09 40 195  0.7 999 99.0 9999
2017 08 19 09 50 223  0.7 189  1.9 0938
2017 08 19 10 00 246  1.5 999 99.0 9999
2017 08 19 10 10 241  1.6 999 99.0 9999
2017 08 19 10 20 258  1.2 999 99.0 9999
2017 08 19 10 30 205  1.0 999 99.0 9999
2017 08 19 10 40 231  0.7 999 99.0 9999
2017 08 19 10 50 201  1.4 230  2.9 1006
2017 08 19 11 00 181  1.6 999 99.0 9999
2017 08 19 11 10 195  1.0 999 99.0 9999
2017 08 19 11 20 222  0.9 999 99.0 9999
2017 08 19 11 30 225  1.0 999 99.0 9999
2017 08 19 11 40 182  1.0 999 99.0 9999
2017 08 19 11 50 160  1.0 163  3.1 1059
2017 08 19 12 00 170  0.8 999 99.0 9999
2017 08 19 12 10 175  1.1 999 99.0 9999
2017 08 19 12 20 185  2.0 999 99.0 9999
2017 08 19 12 30 168  2.1 999 99.0 9999
2017 08 19 12 40 167  1.8 999 99.0 9999
2017 08 19 12 50 158  2.0 158  3.9 1247
2017 08 19 13 00 155  2.3 999 99.0 9999
2017 08 19 13 10 169  2.9 999 99.0 9999
2017 08 19 13 20 158  1.4 999 99.0 9999
2017 08 19 13 30 158  1.2 999 99.0 9999
2017 08 19 13 40 169  1.5 999 99.0 9999
2017 08 19 13 50 152  1.7 169  4.1 1305
2017 08 19 14 00 162  1.8 999 99.0 9999
2017 08 19 14 10 182  1.9 999 99.0 9999
2017 08 19 14 20 171  2.1 999 99.0 9999
2017 08 19 14 30 176  2.0 999 99.0 9999
2017 08 19 14 40 179  1.7 999 99.0 9999
2017 08 19 14 50 195  2.5 156  4.4 1415
2017 08 19 15 00 186  2.4 999 99.0 9999
2017 08 19 15 10 181  2.5 999 99.0 9999
2017 08 19 15 20 192  1.8 999 99.0 9999
2017 08 19 15 30 179  2.3 999 99.0 9999
2017 08 19 15 40 178  2.8 999 99.0 9999
2017 08 19 15 50 173  3.3 169  5.4 1542
2017 08 19 16 00 178  2.8 999 99.0 9999
2017 08 19 16 10 189  2.8 999 99.0 9999
2017 08 19 16 20 194  3.1 999 99.0 9999
2017 08 19 16 30 190  2.5 999 99.0 9999
2017 08 19 16 40 184  2.6 999 99.0 9999
2017 08 19 16 50 185  2.9 174  4.1 1641
2017 08 19 17 00 192  2.5 999 99.0 9999
2017 08 19 17 10 181  2.6 999 99.0 9999
2017 08 19 17 20 179  3.1 999 99.0 9999
2017 08 19 17 30 181  3.0 999 99.0 9999
2017 08 19 17 40 185  3.3 999 99.0 9999
2017 08 19 17 50 197  3.1 177  4.3 1730
2017 08 19 18 00 202  2.8 999 99.0 9999
2017 08 19 18 10 210  2.7 999 99.0 9999
2017 08 19 18 20 208  2.4 999 99.0 9999
2017 08 19 18 30 206  2.1 999 99.0 9999
2017 08 19 18 40 199  2.0 999 99.0 9999
2017 08 19 18 50 197  1.9 195  3.5 1752
2017 08 19 19 00 205  1.5 999 99.0 9999
2017 08 19 19 10 214  1.3 999 99.0 9999
2017 08 19 19 20 222  1.0 999 99.0 9999
2017 08 19 19 30 216  1.0 999 99.0 9999
2017 08 19 19 40 212  0.7 999 99.0 9999
2017 08 19 19 50 209  0.9 192  2.2 1850
2017 08 19 20 00 212  0.7 999 99.0 9999
2017 08 19 20 10 226  0.2 999 99.0 9999
2017 08 19 20 20 182  0.2 999 99.0 9999
2017 08 19 20 30 174  0.3 999 99.0 9999
2017 08 19 20 40 156  0.4 999 99.0 9999
2017 08 19 20 50 140  0.7 180  2.0 1950
2017 08 19 21 00 180  1.8 999 99.0 9999
2017 08 19 21 10 189  1.8 999 99.0 9999
2017 08 19 21 20 203  1.5 999 99.0 9999
2017 08 19 21 30 211  1.2 999 99.0 9999
2017 08 19 21 40 204  1.2 999 99.0 9999
2017 08 19 21 50 182  1.9 173  3.1 2144
2017 08 19 22 00 189  1.8 999 99.0 9999
2017 08 19 22 10 181  1.9 999 99.0 9999
2017 08 19 22 20 184  2.1 999 99.0 9999
2017 08 19 22 30 186  2.9 999 99.0 9999
2017 08 19 22 40 193  3.2 999 99.0 9999
2017 08 19 22 50 204  2.9 179  4.3 2234
2017 08 19 23 00 211  2.5 999 99.0 9999
2017 08 19 23 10 214  2.4 999 99.0 9999
2017 08 19 23 20 216  2.4 999 99.0 9999
2017 08 19 23 30 215  2.3 999 99.0 9999
2017 08 19 23 40 218  2.2 999 99.0 9999
2017 08 19 23 50 215  2.0 200  3.2 2251
2017 08 20 00 00 213  2.1 999 99.0 9999
2017 08 20 00 10 213  1.9 999 99.0 9999
2017 08 20 00 20 202  1.6 999 99.0 9999
2017 08 20 00 30 197  1.1 999 99.0 9999
2017 08 20 00 40 202  1.2 999 99.0 9999
2017 08 20 00 50 207  0.8 197  2.6 2353
