NOAA/NOS/CO-OPS
Disclaimer: These data are based upon the latest information available as of the date of your request, and may differ from the published tide tables.
Daily Tide Predictions
StationName: BUDD INLET, SOUTH OF GULL HARBOR 
State: WA 
Stationid: 9446807
Prediction Type: Harmonic
From: 20210801 00:00 - 20210831 23:00
Units: Metric
Time Zone: GMT
Datum: MTL
Interval Type: Hourly

Date 		Day	Time	Pred	
2021/08/04	Wed	02:00	0.58	
2021/08/04	Wed	03:00	0.32	
2021/08/04	Wed	04:00	0.13	
2021/08/04	Wed	05:00	0.15	
2021/08/04	Wed	06:00	0.39	
2021/08/04	Wed	07:00	0.70	
2021/08/04	Wed	08:00	0.99	
2021/08/04	Wed	09:00	1.20	
2021/08/04	Wed	10:00	1.21	
2021/08/04	Wed	11:00	0.91	
2021/08/04	Wed	12:00	0.33	
2021/08/04	Wed	13:00	-0.40	
2021/08/04	Wed	14:00	-1.13	
2021/08/04	Wed	15:00	-1.81	
2021/08/04	Wed	16:00	-2.32	
2021/08/04	Wed	17:00	-2.48	
2021/08/04	Wed	18:00	-2.18	
2021/08/04	Wed	19:00	-1.55	
2021/08/04	Wed	20:00	-0.75	
2021/08/04	Wed	21:00	0.09	
2021/08/04	Wed	22:00	0.81	
2021/08/04	Wed	23:00	1.26	
2021/08/05	Thu	00:00	1.38	
2021/08/05	Thu	01:00	1.25	
2021/08/05	Thu	02:00	1.00	
2021/08/05	Thu	03:00	0.68	
2021/08/05	Thu	04:00	0.33	
2021/08/05	Thu	05:00	0.09	
2021/08/05	Thu	06:00	0.11	
2021/08/05	Thu	07:00	0.37	
2021/08/05	Thu	08:00	0.70	
2021/08/05	Thu	09:00	1.01	
2021/08/05	Thu	10:00	1.22	
2021/08/05	Thu	11:00	1.17	
2021/08/05	Thu	12:00	0.79	
2021/08/05	Thu	13:00	0.14	
2021/08/05	Thu	14:00	-0.64	
2021/08/05	Thu	15:00	-1.42	
2021/08/05	Thu	16:00	-2.12	
2021/08/05	Thu	17:00	-2.59	
2021/08/05	Thu	18:00	-2.64	
2021/08/05	Thu	19:00	-2.19	
2021/08/05	Thu	20:00	-1.42	
2021/08/05	Thu	21:00	-0.51	
2021/08/05	Thu	22:00	0.39	
2021/08/05	Thu	23:00	1.11	
2021/08/06	Fri	00:00	1.50	
2021/08/06	Fri	01:00	1.55	
2021/08/06	Fri	02:00	1.35	
2021/08/06	Fri	03:00	1.02	
2021/08/06	Fri	04:00	0.62	
2021/08/06	Fri	05:00	0.20	
2021/08/06	Fri	06:00	-0.03	
2021/08/06	Fri	07:00	0.05	
2021/08/06	Fri	08:00	0.37	
2021/08/06	Fri	09:00	0.77	
2021/08/06	Fri	10:00	1.10	
2021/08/06	Fri	11:00	1.27	
2021/08/06	Fri	12:00	1.14	
2021/08/06	Fri	13:00	0.66	
2021/08/06	Fri	14:00	-0.08	
2021/08/06	Fri	15:00	-0.92	
2021/08/06	Fri	16:00	-1.73	
2021/08/06	Fri	17:00	-2.42	
2021/08/06	Fri	18:00	-2.81	
2021/08/06	Fri	19:00	-2.70	
2021/08/06	Fri	20:00	-2.07	
2021/08/06	Fri	21:00	-1.16	
2021/08/06	Fri	22:00	-0.17	
2021/08/06	Fri	23:00	0.73	
2021/08/07	Sat	00:00	1.39	
2021/08/07	Sat	01:00	1.68	
2021/08/07	Sat	02:00	1.62	
2021/08/07	Sat	03:00	1.32	
2021/08/07	Sat	04:00	0.90	
2021/08/07	Sat	05:00	0.42	
2021/08/07	Sat	06:00	-0.02	
2021/08/07	Sat	07:00	-0.19	
2021/08/07	Sat	08:00	0.01	
2021/08/07	Sat	09:00	0.44	
2021/08/07	Sat	10:00	0.89	
2021/08/07	Sat	11:00	1.22	
2021/08/07	Sat	12:00	1.32	
2021/08/07	Sat	13:00	1.08	
2021/08/07	Sat	14:00	0.49	
2021/08/07	Sat	15:00	-0.34	
2021/08/07	Sat	16:00	-1.23	
2021/08/07	Sat	17:00	-2.06	
2021/08/07	Sat	18:00	-2.70	
2021/08/07	Sat	19:00	-2.95	
2021/08/07	Sat	20:00	-2.62	
2021/08/07	Sat	21:00	-1.81	
2021/08/07	Sat	22:00	-0.78	
2021/08/07	Sat	23:00	0.24	
2021/08/08	Sun	00:00	1.09	
2021/08/08	Sun	01:00	1.63	
2021/08/08	Sun	02:00	1.78	
2021/08/08	Sun	03:00	1.58	
2021/08/08	Sun	04:00	1.17	
2021/08/08	Sun	05:00	0.66	
2021/08/08	Sun	06:00	0.12	
2021/08/08	Sun	07:00	-0.28	
2021/08/08	Sun	08:00	-0.33	
2021/08/08	Sun	09:00	0.02	
2021/08/08	Sun	10:00	0.56	
2021/08/08	Sun	11:00	1.05	
2021/08/08	Sun	12:00	1.35	
2021/08/08	Sun	13:00	1.35	
2021/08/08	Sun	14:00	0.99	
2021/08/08	Sun	15:00	0.28	
2021/08/08	Sun	16:00	-0.63	
2021/08/08	Sun	17:00	-1.56	
2021/08/08	Sun	18:00	-2.37	
2021/08/08	Sun	19:00	-2.90	
2021/08/08	Sun	20:00	-2.95	
2021/08/08	Sun	21:00	-2.40	
2021/08/08	Sun	22:00	-1.41	
2021/08/08	Sun	23:00	-0.31	
2021/08/09	Mon	00:00	0.68	
2021/08/09	Mon	01:00	1.42	
2021/08/09	Mon	02:00	1.80	
2021/08/09	Mon	03:00	1.79	
2021/08/09	Mon	04:00	1.44	
2021/08/09	Mon	05:00	0.91	
2021/08/09	Mon	06:00	0.31	
2021/08/09	Mon	07:00	-0.23	
2021/08/09	Mon	08:00	-0.54	
2021/08/09	Mon	09:00	-0.42	
2021/08/09	Mon	10:00	0.09	
2021/08/09	Mon	11:00	0.71	
2021/08/09	Mon	12:00	1.21	
2021/08/09	Mon	13:00	1.44	
2021/08/09	Mon	14:00	1.33	
2021/08/09	Mon	15:00	0.84	
2021/08/09	Mon	16:00	0.03	
2021/08/09	Mon	17:00	-0.94	
2021/08/09	Mon	18:00	-1.87	
2021/08/09	Mon	19:00	-2.60	
2021/08/09	Mon	20:00	-2.98	
2021/08/09	Mon	21:00	-2.79	
2021/08/09	Mon	22:00	-2.02	
2021/08/09	Mon	23:00	-0.90	
2021/08/10	Tue	00:00	0.21	
2021/08/10	Tue	01:00	1.11	
2021/08/10	Tue	02:00	1.69	
2021/08/10	Tue	03:00	1.89	
2021/08/10	Tue	04:00	1.69	
2021/08/10	Tue	05:00	1.19	
2021/08/10	Tue	06:00	0.55	
2021/08/10	Tue	07:00	-0.09	
2021/08/10	Tue	08:00	-0.60	
2021/08/10	Tue	09:00	-0.78	
2021/08/10	Tue	10:00	-0.48	
2021/08/10	Tue	11:00	0.17	
2021/08/10	Tue	12:00	0.85	
2021/08/10	Tue	13:00	1.31	
2021/08/10	Tue	14:00	1.47	
2021/08/10	Tue	15:00	1.25	
2021/08/10	Tue	16:00	0.65	
2021/08/10	Tue	17:00	-0.24	
2021/08/10	Tue	18:00	-1.22	
2021/08/10	Tue	19:00	-2.10	
2021/08/10	Tue	20:00	-2.70	
2021/08/10	Tue	21:00	-2.87	
2021/08/10	Tue	22:00	-2.45	
2021/08/10	Tue	23:00	-1.49	
2021/08/11	Wed	00:00	-0.32	
2021/08/11	Wed	01:00	0.73	
2021/08/11	Wed	02:00	1.50	
2021/08/11	Wed	03:00	1.90	
2021/08/11	Wed	04:00	1.90	
2021/08/11	Wed	05:00	1.50	
2021/08/11	Wed	06:00	0.85	
2021/08/11	Wed	07:00	0.12	
2021/08/11	Wed	08:00	-0.53	
2021/08/11	Wed	09:00	-0.96	
2021/08/11	Wed	10:00	-0.98	
2021/08/11	Wed	11:00	-0.52	
2021/08/11	Wed	12:00	0.23	
2021/08/11	Wed	13:00	0.93	
2021/08/11	Wed	14:00	1.35	
2021/08/11	Wed	15:00	1.43	
2021/08/11	Wed	16:00	1.12	
2021/08/11	Wed	17:00	0.45	
2021/08/11	Wed	18:00	-0.47	
2021/08/11	Wed	19:00	-1.42	
2021/08/11	Wed	20:00	-2.19	
2021/08/11	Wed	21:00	-2.62	
2021/08/11	Wed	22:00	-2.57	
2021/08/11	Wed	23:00	-1.94	
2021/08/12	Thu	00:00	-0.88	
2021/08/12	Thu	01:00	0.28	
2021/08/12	Thu	02:00	1.21	
2021/08/12	Thu	03:00	1.80	
2021/08/12	Thu	04:00	2.00	
2021/08/12	Thu	05:00	1.79	
2021/08/12	Thu	06:00	1.21	
2021/08/12	Thu	07:00	0.44	
2021/08/12	Thu	08:00	-0.34	
2021/08/12	Thu	09:00	-0.96	
2021/08/12	Thu	10:00	-1.28	
2021/08/12	Thu	11:00	-1.16	
2021/08/12	Thu	12:00	-0.57	
2021/08/12	Thu	13:00	0.24	
2021/08/12	Thu	14:00	0.92	
2021/08/12	Thu	15:00	1.29	
2021/08/12	Thu	16:00	1.32	
2021/08/12	Thu	17:00	0.97	
2021/08/12	Thu	18:00	0.27	
2021/08/12	Thu	19:00	-0.62	
2021/08/12	Thu	20:00	-1.47	
2021/08/12	Thu	21:00	-2.07	
2021/08/12	Thu	22:00	-2.31	
2021/08/12	Thu	23:00	-2.08	
2021/08/13	Fri	00:00	-1.33	
2021/08/13	Fri	01:00	-0.24	
2021/08/13	Fri	02:00	0.82	
2021/08/13	Fri	03:00	1.58	
2021/08/13	Fri	04:00	1.98	
2021/08/13	Fri	05:00	1.98	
2021/08/13	Fri	06:00	1.58	
2021/08/13	Fri	07:00	0.86	
2021/08/13	Fri	08:00	0.00	
2021/08/13	Fri	09:00	-0.78	
2021/08/13	Fri	10:00	-1.35	
2021/08/13	Fri	11:00	-1.58	
2021/08/13	Fri	12:00	-1.34	
2021/08/13	Fri	13:00	-0.67	
2021/08/13	Fri	14:00	0.15	
2021/08/13	Fri	15:00	0.81	
2021/08/13	Fri	16:00	1.16	
2021/08/13	Fri	17:00	1.18	
2021/08/13	Fri	18:00	0.82	
2021/08/13	Fri	19:00	0.17	
2021/08/13	Fri	20:00	-0.62	
2021/08/13	Fri	21:00	-1.32	
2021/08/13	Fri	22:00	-1.75	
2021/08/13	Fri	23:00	-1.83	
2021/08/14	Sat	00:00	-1.48	
2021/08/14	Sat	01:00	-0.69	
2021/08/14	Sat	02:00	0.33	
2021/08/14	Sat	03:00	1.23	
2021/08/14	Sat	04:00	1.81	
2021/08/14	Sat	05:00	2.02	
2021/08/14	Sat	06:00	1.85	
2021/08/14	Sat	07:00	1.30	
2021/08/14	Sat	08:00	0.48	
2021/08/14	Sat	09:00	-0.41	
2021/08/14	Sat	10:00	-1.16	
2021/08/14	Sat	11:00	-1.68	
2021/08/14	Sat	12:00	-1.84	
2021/08/14	Sat	13:00	-1.54	
2021/08/14	Sat	14:00	-0.83	
2021/08/14	Sat	15:00	-0.03	
2021/08/14	Sat	16:00	0.61	
2021/08/14	Sat	17:00	0.98	
2021/08/14	Sat	18:00	1.03	
2021/08/14	Sat	19:00	0.75	
2021/08/14	Sat	20:00	0.19	
2021/08/14	Sat	21:00	-0.45	
2021/08/14	Sat	22:00	-0.97	
2021/08/14	Sat	23:00	-1.26	
2021/08/15	Sun	00:00	-1.25	
2021/08/15	Sun	01:00	-0.87	
2021/08/15	Sun	02:00	-0.13	
2021/08/15	Sun	03:00	0.75	
2021/08/15	Sun	04:00	1.47	
2021/08/15	Sun	05:00	1.88	
2021/08/15	Sun	06:00	1.94	
2021/08/15	Sun	07:00	1.64	
2021/08/15	Sun	08:00	1.00	
2021/08/15	Sun	09:00	0.14	
2021/08/15	Sun	10:00	-0.74	
2021/08/15	Sun	11:00	-1.47	
2021/08/15	Sun	12:00	-1.95	
2021/08/15	Sun	13:00	-2.09	
2021/08/15	Sun	14:00	-1.77	
2021/08/15	Sun	15:00	-1.07	
2021/08/15	Sun	16:00	-0.28	
2021/08/15	Sun	17:00	0.38	
2021/08/15	Sun	18:00	0.81	
2021/08/15	Sun	19:00	0.95	
2021/08/15	Sun	20:00	0.78	
2021/08/15	Sun	21:00	0.37	
2021/08/15	Sun	22:00	-0.12	
2021/08/15	Sun	23:00	-0.49	
2021/08/16	Mon	00:00	-0.69	
2021/08/16	Mon	01:00	-0.68	
2021/08/16	Mon	02:00	-0.36	
2021/08/16	Mon	03:00	0.26	
2021/08/16	Mon	04:00	0.98	
2021/08/16	Mon	05:00	1.53	
2021/08/16	Mon	06:00	1.81	
2021/08/16	Mon	07:00	1.79	
2021/08/16	Mon	08:00	1.43	
2021/08/16	Mon	09:00	0.76	
2021/08/16	Mon	10:00	-0.11	
2021/08/16	Mon	11:00	-0.97	
2021/08/16	Mon	12:00	-1.69	
2021/08/16	Mon	13:00	-2.19	
2021/08/16	Mon	14:00	-2.35	
2021/08/16	Mon	15:00	-2.04	
2021/08/16	Mon	16:00	-1.36	
2021/08/16	Mon	17:00	-0.56	
2021/08/16	Mon	18:00	0.15	
2021/08/16	Mon	19:00	0.69	
2021/08/16	Mon	20:00	0.96	
2021/08/16	Mon	21:00	0.93	
2021/08/16	Mon	22:00	0.66	
2021/08/16	Mon	23:00	0.32	
2021/08/17	Tue	00:00	0.02	
2021/08/17	Tue	01:00	-0.18	
2021/08/17	Tue	02:00	-0.23	
2021/08/17	Tue	03:00	-0.03	
2021/08/17	Tue	04:00	0.45	
2021/08/17	Tue	05:00	1.02	
2021/08/17	Tue	06:00	1.46	
2021/08/17	Tue	07:00	1.68	
2021/08/17	Tue	08:00	1.64	
2021/08/17	Tue	09:00	1.27	
2021/08/17	Tue	10:00	0.59	
2021/08/17	Tue	11:00	-0.26	
2021/08/17	Tue	12:00	-1.12	
2021/08/17	Tue	13:00	-1.86	
2021/08/17	Tue	14:00	-2.41	
2021/08/17	Tue	15:00	-2.61	
2021/08/17	Tue	16:00	-2.32	
2021/08/17	Tue	17:00	-1.64	
2021/08/17	Tue	18:00	-0.80	
2021/08/17	Tue	19:00	0.01	
2021/08/17	Tue	20:00	0.67	
2021/08/17	Tue	21:00	1.08	
2021/08/17	Tue	22:00	1.18	
2021/08/17	Tue	23:00	1.02	
2021/08/18	Wed	00:00	0.75	
2021/08/18	Wed	01:00	0.46	
2021/08/18	Wed	02:00	0.19	
2021/08/18	Wed	03:00	0.02	
2021/08/18	Wed	04:00	0.09	
2021/08/18	Wed	05:00	0.45	
2021/08/18	Wed	06:00	0.92	
2021/08/18	Wed	07:00	1.32	
2021/08/18	Wed	08:00	1.55	
2021/08/18	Wed	09:00	1.53	
2021/08/18	Wed	10:00	1.18	
2021/08/18	Wed	11:00	0.51	
2021/08/18	Wed	12:00	-0.35	
2021/08/18	Wed	13:00	-1.22	
2021/08/18	Wed	14:00	-2.01	
2021/08/18	Wed	15:00	-2.62	
2021/08/18	Wed	16:00	-2.86	
2021/08/18	Wed	17:00	-2.57	
2021/08/18	Wed	18:00	-1.85	
2021/08/18	Wed	19:00	-0.94	
2021/08/18	Wed	20:00	-0.01	
2021/08/18	Wed	21:00	0.78	
2021/08/18	Wed	22:00	1.29	
2021/08/18	Wed	23:00	1.46	
2021/08/19	Thu	00:00	1.35	
2021/08/19	Thu	01:00	1.08	
2021/08/19	Thu	02:00	0.74	
2021/08/19	Thu	03:00	0.36	
2021/08/19	Thu	04:00	0.05	
2021/08/19	Thu	05:00	0.02	
2021/08/19	Thu	06:00	0.31	
2021/08/19	Thu	07:00	0.76	
2021/08/19	Thu	08:00	1.18	
2021/08/19	Thu	09:00	1.47	
2021/08/19	Thu	10:00	1.49	
2021/08/19	Thu	11:00	1.15	
2021/08/19	Thu	12:00	0.47	
2021/08/19	Thu	13:00	-0.40	
2021/08/19	Thu	14:00	-1.30	
2021/08/19	Thu	15:00	-2.15	
2021/08/19	Thu	16:00	-2.81	
2021/08/19	Thu	17:00	-3.06	
2021/08/19	Thu	18:00	-2.73	
2021/08/19	Thu	19:00	-1.94	
2021/08/19	Thu	20:00	-0.92	
2021/08/19	Thu	21:00	0.11	
2021/08/19	Thu	22:00	0.98	
2021/08/19	Thu	23:00	1.54	
2021/08/20	Fri	00:00	1.71	
2021/08/20	Fri	01:00	1.58	
2021/08/20	Fri	02:00	1.26	
2021/08/20	Fri	03:00	0.82	
2021/08/20	Fri	04:00	0.31	
2021/08/20	Fri	05:00	-0.10	
2021/08/20	Fri	06:00	-0.18	
2021/08/20	Fri	07:00	0.12	
2021/08/20	Fri	08:00	0.61	
2021/08/20	Fri	09:00	1.11	
2021/08/20	Fri	10:00	1.46	
2021/08/20	Fri	11:00	1.50	
2021/08/20	Fri	12:00	1.15	
2021/08/20	Fri	13:00	0.44	
2021/08/20	Fri	14:00	-0.46	
2021/08/20	Fri	15:00	-1.40	
2021/08/20	Fri	16:00	-2.29	
2021/08/20	Fri	17:00	-2.97	
2021/08/20	Fri	18:00	-3.17	
2021/08/20	Fri	19:00	-2.75	
2021/08/20	Fri	20:00	-1.85	
2021/08/20	Fri	21:00	-0.75	
2021/08/20	Fri	22:00	0.35	
2021/08/20	Fri	23:00	1.24	
2021/08/21	Sat	00:00	1.77	
2021/08/21	Sat	01:00	1.88	
2021/08/21	Sat	02:00	1.68	
2021/08/21	Sat	03:00	1.26	
2021/08/21	Sat	04:00	0.71	
2021/08/21	Sat	05:00	0.09	
2021/08/21	Sat	06:00	-0.37	
2021/08/21	Sat	07:00	-0.41	
2021/08/21	Sat	08:00	-0.05	
2021/08/21	Sat	09:00	0.53	
2021/08/21	Sat	10:00	1.09	
2021/08/21	Sat	11:00	1.48	
2021/08/21	Sat	12:00	1.51	
2021/08/21	Sat	13:00	1.12	
2021/08/21	Sat	14:00	0.38	
2021/08/21	Sat	15:00	-0.55	
2021/08/21	Sat	16:00	-1.52	
2021/08/21	Sat	17:00	-2.43	
2021/08/21	Sat	18:00	-3.06	
2021/08/21	Sat	19:00	-3.15	
2021/08/21	Sat	20:00	-2.59	
2021/08/21	Sat	21:00	-1.59	
2021/08/21	Sat	22:00	-0.43	
2021/08/21	Sat	23:00	0.67	
2021/08/22	Sun	00:00	1.50	
2021/08/22	Sun	01:00	1.93	
2021/08/22	Sun	02:00	1.93	
2021/08/22	Sun	03:00	1.61	
2021/08/22	Sun	04:00	1.09	
2021/08/22	Sun	05:00	0.43	
2021/08/22	Sun	06:00	-0.25	
2021/08/22	Sun	07:00	-0.68	
2021/08/22	Sun	08:00	-0.63	
2021/08/22	Sun	09:00	-0.15	
2021/08/22	Sun	10:00	0.51	
2021/08/22	Sun	11:00	1.13	
2021/08/22	Sun	12:00	1.51	
2021/08/22	Sun	13:00	1.50	
2021/08/22	Sun	14:00	1.05	
2021/08/22	Sun	15:00	0.27	
2021/08/22	Sun	16:00	-0.68	
2021/08/22	Sun	17:00	-1.65	
2021/08/22	Sun	18:00	-2.52	
2021/08/22	Sun	19:00	-3.05	
2021/08/22	Sun	20:00	-2.97	
2021/08/22	Sun	21:00	-2.26	
2021/08/22	Sun	22:00	-1.18	
2021/08/22	Sun	23:00	-0.01	
2021/08/23	Mon	00:00	1.02	
2021/08/23	Mon	01:00	1.73	
2021/08/23	Mon	02:00	2.00	
2021/08/23	Mon	03:00	1.85	
2021/08/23	Mon	04:00	1.41	
2021/08/23	Mon	05:00	0.77	
2021/08/23	Mon	06:00	0.04	
2021/08/23	Mon	07:00	-0.64	
2021/08/23	Mon	08:00	-0.97	
2021/08/23	Mon	09:00	-0.77	
2021/08/23	Mon	10:00	-0.17	
2021/08/23	Mon	11:00	0.55	
2021/08/23	Mon	12:00	1.17	
2021/08/23	Mon	13:00	1.51	
2021/08/23	Mon	14:00	1.43	
2021/08/23	Mon	15:00	0.92	
2021/08/23	Mon	16:00	0.10	
2021/08/23	Mon	17:00	-0.84	
2021/08/23	Mon	18:00	-1.77	
2021/08/23	Mon	19:00	-2.53	
2021/08/23	Mon	20:00	-2.89	
2021/08/23	Mon	21:00	-2.62	
2021/08/23	Mon	22:00	-1.77	
2021/08/23	Mon	23:00	-0.66	
2021/08/24	Tue	00:00	0.45	
2021/08/24	Tue	01:00	1.34	
2021/08/24	Tue	02:00	1.87	
2021/08/24	Tue	03:00	1.96	
2021/08/24	Tue	04:00	1.65	
2021/08/24	Tue	05:00	1.07	
2021/08/24	Tue	06:00	0.35	
2021/08/24	Tue	07:00	-0.41	
2021/08/24	Tue	08:00	-1.02	
2021/08/24	Tue	09:00	-1.19	
2021/08/24	Tue	10:00	-0.83	
2021/08/24	Tue	11:00	-0.13	
2021/08/24	Tue	12:00	0.61	
2021/08/24	Tue	13:00	1.20	
2021/08/24	Tue	14:00	1.47	
2021/08/24	Tue	15:00	1.31	
2021/08/24	Tue	16:00	0.74	
2021/08/24	Tue	17:00	-0.09	
2021/08/24	Tue	18:00	-0.99	
2021/08/24	Tue	19:00	-1.82	
2021/08/24	Tue	20:00	-2.43	
2021/08/24	Tue	21:00	-2.57	
2021/08/24	Tue	22:00	-2.10	
2021/08/24	Tue	23:00	-1.17	
2021/08/25	Wed	00:00	-0.09	
2021/08/25	Wed	01:00	0.88	
2021/08/25	Wed	02:00	1.59	
2021/08/25	Wed	03:00	1.92	
2021/08/25	Wed	04:00	1.81	
2021/08/25	Wed	05:00	1.33	
2021/08/25	Wed	06:00	0.64	
2021/08/25	Wed	07:00	-0.13	
2021/08/25	Wed	08:00	-0.85	
2021/08/25	Wed	09:00	-1.33	
2021/08/25	Wed	10:00	-1.32	
2021/08/25	Wed	11:00	-0.82	
2021/08/25	Wed	12:00	-0.06	
2021/08/25	Wed	13:00	0.66	
2021/08/25	Wed	14:00	1.19	
2021/08/25	Wed	15:00	1.38	
2021/08/25	Wed	16:00	1.15	
2021/08/25	Wed	17:00	0.55	
2021/08/25	Wed	18:00	-0.27	
2021/08/25	Wed	19:00	-1.09	
2021/08/25	Wed	20:00	-1.77	
2021/08/25	Wed	21:00	-2.17	
2021/08/25	Wed	22:00	-2.10	
2021/08/25	Wed	23:00	-1.48	
2021/08/26	Thu	00:00	-0.53	
2021/08/26	Thu	01:00	0.44	
2021/08/26	Thu	02:00	1.23	
2021/08/26	Thu	03:00	1.73	
2021/08/26	Thu	04:00	1.84	
2021/08/26	Thu	05:00	1.54	
2021/08/26	Thu	06:00	0.92	
2021/08/26	Thu	07:00	0.15	
2021/08/26	Thu	08:00	-0.60	
2021/08/26	Thu	09:00	-1.23	
2021/08/26	Thu	10:00	-1.55	
2021/08/26	Thu	11:00	-1.37	
2021/08/26	Thu	12:00	-0.76	
2021/08/26	Thu	13:00	0.01	
2021/08/26	Thu	14:00	0.68	
2021/08/26	Thu	15:00	1.14	
2021/08/26	Thu	16:00	1.25	
2021/08/26	Thu	17:00	0.97	
2021/08/26	Thu	18:00	0.36	
2021/08/26	Thu	19:00	-0.39	
2021/08/26	Thu	20:00	-1.08	
2021/08/26	Thu	21:00	-1.58	
2021/08/26	Thu	22:00	-1.77	
2021/08/26	Thu	23:00	-1.52	
2021/08/27	Fri	00:00	-0.83	
2021/08/27	Fri	01:00	0.06	
2021/08/27	Fri	02:00	0.87	
2021/08/27	Fri	03:00	1.45	
2021/08/27	Fri	04:00	1.74	
2021/08/27	Fri	05:00	1.64	
2021/08/27	Fri	06:00	1.17	
2021/08/27	Fri	07:00	0.45	
2021/08/27	Fri	08:00	-0.33	
2021/08/27	Fri	09:00	-1.02	
2021/08/27	Fri	10:00	-1.52	
2021/08/27	Fri	11:00	-1.67	
2021/08/27	Fri	12:00	-1.35	
2021/08/27	Fri	13:00	-0.69	
2021/08/27	Fri	14:00	0.04	
2021/08/27	Fri	15:00	0.66	
2021/08/27	Fri	16:00	1.05	
2021/08/27	Fri	17:00	1.11	
2021/08/27	Fri	18:00	0.81	
2021/08/27	Fri	19:00	0.24	
2021/08/27	Fri	20:00	-0.40	
2021/08/27	Fri	21:00	-0.93	
2021/08/27	Fri	22:00	-1.25	
2021/08/27	Fri	23:00	-1.27	
2021/08/28	Sat	00:00	-0.91	
2021/08/28	Sat	01:00	-0.22	
2021/08/28	Sat	02:00	0.53	
2021/08/28	Sat	03:00	1.14	
2021/08/28	Sat	04:00	1.52	
2021/08/28	Sat	05:00	1.60	
2021/08/28	Sat	06:00	1.34	
2021/08/28	Sat	07:00	0.75	
2021/08/28	Sat	08:00	-0.00	
2021/08/28	Sat	09:00	-0.74	
2021/08/28	Sat	10:00	-1.34	
2021/08/28	Sat	11:00	-1.71	
2021/08/28	Sat	12:00	-1.72	
2021/08/28	Sat	13:00	-1.32	
2021/08/28	Sat	14:00	-0.65	
2021/08/28	Sat	15:00	0.04	
2021/08/28	Sat	16:00	0.59	
